,pos,MOXI_strength_rep1,MOXI_strength_rep2,MOXI_strength_rep3,LEVO_strength_rep1,LEVO_strength_rep2,LEVO_strength_rep3,GEMI_strength_rep1,GEMI_strength_rep2,GEMI_strength_rep3,CIP_strength_rep1,CIP_strength_rep2,CIP_strength_rep3,NOR_strength_rep1,NOR_strength_rep2,NOR_strength_rep3
10361,3309301,0.140243056,0.084810611,0.077289785,,,,,,,,,,,,
10362,3309576,0.095085029,0.107848233,0.088048155,,,,0.068265552,0.071703024,0.042596575,,,,,,
10363,3309989,0.479717427,0.416582313,0.404816234,0.578356984,0.558773984,0.53896446,0.244833382,0.305349082,0.317665095,0.277042745,0.213495722,0.388432859,0.4245176,0.318796243,0.199010041
10364,3310058,0.092342183,0.077735938,0.083773735,0.092149635,0.14372499,0.07390852,,,,,,,,,
10365,3310117,0.163721874,0.098425055,0.084173,0.057416029,0.109416603,0.095423536,,,,,,,,,
10366,3310435,1.831950062,1.184331367,1.489513381,0.470353976,1.072702309,0.594612701,0.978012924,1.047136829,0.832676152,1.48659018,0.810061962,1.161347071,,,
10367,3310457,0.514568783,0.277741574,0.45328509,0.21431398,0.667183263,0.344984395,0.191642391,0.208202204,0.168011055,,,,,,
10368,3310490,0.178326668,0.134316529,0.191723624,,,,,,,,,,,,
10369,3310660,0.046344023,0.041726712,0.040129564,,,,,,,,,,,,
10370,3310954,0.147820979,0.113771572,0.171002927,0.116764321,0.066650948,0.088037088,0.047566457,0.075607802,0.08642653,0.045680627,0.067763072,0.041437838,,,
10371,3311095,0.054421804,0.093029155,0.073203294,,,,,,,,,,,,
10372,3311560,0.131490261,0.155629705,0.148371559,0.135909891,0.28020219,0.258871742,0.072483449,0.077588387,0.086819165,0.147118802,0.127241759,0.147605818,0.104660684,0.091161514,0.080424637
10373,3312200,0.099291543,0.044748016,0.086195841,,,,,,,,,,,,
10374,3312356,0.52161997,0.306607328,0.397572082,0.250424138,0.376550879,0.246938966,0.65760961,0.518813476,0.440838529,0.577668341,0.341836476,0.473119705,,,
10375,3312478,0.246963668,0.21376891,0.195890153,0.240785186,0.23450604,0.120036245,0.173487566,0.178177305,0.20438168,0.13049357,0.109507684,0.156235783,,,
10376,3312492,0.136001675,0.09131573,0.109096995,0.121545751,0.060116419,0.080052057,,,,0.088589064,0.040910677,0.083450788,0.299220443,0.161845116,0.110318174
10377,3312782,0.185814895,0.119794171,0.167862443,,,,0.085981253,0.100635831,0.07263721,,,,,,
10378,3312794,0.914974154,0.72005731,0.86761146,0.388732775,0.278221055,0.235524831,0.39919052,0.442164415,0.298257048,0.151283566,0.095636118,0.146211828,,,
10379,3312854,0.284304233,0.157780057,0.24011828,,,,,,,0.330763095,0.169031162,0.479510754,,,
10380,3312940,0.121567365,0.068050046,0.140240322,,,,,,,,,,,,
10381,3312976,0.530437619,0.300560894,0.563115764,0.118691407,0.128213455,0.178292,0.464866995,0.578432448,0.306163198,0.293524322,0.090593528,0.294846868,,,
10382,3313267,0.750887383,0.522075248,0.694244693,0.14981529,0.229015908,0.147644944,0.221696547,0.177611485,0.227992002,0.099143046,0.06276177,0.088052157,,,
10383,3313835,0.471949477,0.320569405,0.435313532,0.382498414,0.488925969,0.375496184,0.195536987,0.280656593,0.320320553,0.362079259,0.155678128,0.279648076,,,
10384,3314694,0.254012712,0.140749763,0.236868261,0.254694881,0.295900986,0.264244472,0.274239089,0.246052429,0.268914301,0.27600225,0.126605496,0.375079013,0.161936877,0.133667723,0.098913857
10385,3314844,0.345012529,0.448005085,0.355071562,0.173090979,0.340690223,0.227487161,0.319364435,0.283535945,0.192638114,0.435899709,0.308941933,0.54535942,,,
10386,3314853,1.343622296,0.825847184,0.690041041,0.19556325,0.232991088,0.138011225,0.402790862,0.365507763,0.513086003,,,,,,
10387,3314862,0.293342684,0.161161739,0.172762298,0.324944054,0.27196905,0.205095969,0.17679056,0.145241162,0.140849733,,,,,,
10388,3314873,0.688911124,0.50403869,0.513584081,0.719919104,0.850277299,0.425461392,0.29341528,0.35143699,0.321781302,0.562182349,0.399459449,0.586045344,1.033581583,0.49423128,0.478443803
10389,3314982,0.259179724,0.330130146,0.542398609,0.659599837,0.420447836,0.388023638,0.353237858,0.39789452,0.60110421,0.13865357,0.237212093,0.07616921,,,
10390,3315281,0.106069025,0.0626494,0.099519226,0.093071764,0.114420571,0.067064991,,,,,,,,,
10391,3315384,0.118355643,0.055389696,0.097823241,,,,,,,,,,,,
10392,3315392,0.269853545,0.143951137,0.18465242,0.178939336,0.117907317,0.088522889,,,,0.052682857,0.073961086,0.057939027,,,
10393,3315662,0.23263599,0.175773022,0.191145376,0.225680885,0.222940718,0.211857256,,,,,,,,,
10394,3316496,0.257681918,0.171514055,0.19601558,0.442226667,0.361612648,0.310637992,0.091584867,0.149990476,0.131052786,0.258249276,0.170325222,0.199505886,0.47582194,0.16356081,0.221403483
10395,3316602,0.084998209,0.123323099,0.185895179,,,,0.276453831,0.29080696,0.361730216,,,,,,
10396,3316718,0.08799553,0.080145196,0.119188156,0.130046975,0.147748042,0.105122227,,,,0.146669117,0.064924834,0.142568136,,,
10397,3317252,0.181059691,0.114115349,0.182881167,0.157605781,0.077510278,0.040136099,0.175395852,0.16239643,0.201077792,0.066899996,0.081267848,0.127160592,,,
10398,3317493,0.204306884,0.076481301,0.182661258,0.081511185,0.054994685,0.053003658,0.139800866,0.189718008,0.108669758,,,,,,
10399,3317696,0.261263689,0.197812407,0.181708737,,,,0.159514557,0.111055756,0.279089094,,,,,,
10400,3317873,0.33233442,0.28419352,0.317120709,0.608111704,0.544448051,0.538332824,0.226525343,0.164178266,0.2528764,,,,,,
10401,3318739,0.107183055,0.067999352,0.113342623,0.164188753,0.142586431,0.177682231,,,,0.068986614,0.050686347,0.078497702,,,
10402,3318918,0.130673421,0.056613446,0.071439648,,,,,,,,,,,,
10403,3319137,0.244502312,0.149759651,0.211840431,0.138888623,0.122963532,0.102275323,0.190210563,0.162126541,0.114135977,0.122700637,0.087059292,0.123258563,,,
10404,3319605,0.239616026,0.12856565,0.227584868,0.403002431,0.387895101,0.41740776,0.172644173,0.179085812,0.274058002,0.201175192,0.163462765,0.26364252,0.229758236,0.193443856,0.185608394
10405,3319833,0.110687686,0.10881528,0.083070187,0.068323781,0.088145527,0.109897805,,,,,,,,,
10406,3322337,0.353032889,0.132947172,0.252830054,0.245256778,0.280289717,0.235577953,0.124897766,0.109981272,0.130771774,,,,,,
10407,3322885,0.194399979,0.095679087,0.137676321,0.144802854,0.193044385,0.108453389,,,,0.091692067,0.080624819,0.12460894,,,
10408,3322917,0.128942586,0.091470691,0.119937158,0.101956884,0.124160191,0.089559477,,,,,,,0.070728946,0.064199284,0.052583074
10409,3322996,0.084686395,0.074034242,0.079633818,0.062091814,0.092962585,0.073147268,,,,,,,,,
10410,3323077,0.11132563,0.091414611,0.097291247,0.158316845,0.232951954,0.193603529,,,,0.09859854,0.062511452,0.209093344,0.165904596,0.123700557,0.098903997
10411,3323224,0.142348248,0.17129447,0.386142851,,,,0.673470346,0.796082524,1.00726806,,,,,,
10412,3323343,0.103964791,0.125007106,0.17074047,,,,0.210611786,0.208675562,0.227617127,,,,,,
10413,3323403,0.084265916,0.10609174,0.078589019,,,,,,,,,,,,
10414,3323622,0.081263143,0.048200254,0.056675169,,,,,,,,,,,,
10415,3323821,0.10730531,0.063545524,0.111412519,0.094954469,0.10198513,0.054117206,0.078924899,0.07413665,0.091562447,,,,,,
10416,3323971,0.165439313,0.081411796,0.202045046,,,,,,,,,,,,
10417,3324108,0.168147091,0.076020086,0.104828462,,,,0.060690808,0.052225246,0.074139587,,,,,,
10418,3324136,0.141421568,0.08498042,0.122427658,0.142465229,0.127829956,0.182831168,,,,,,,,,
10419,3324724,0.23434321,0.179417425,0.19096067,0.087328533,0.132304281,0.090198225,0.102854124,0.107745381,0.13930578,,,,,,
10420,3324981,0.094904126,0.171946024,0.219749596,0.054951578,0.076413246,0.144641345,0.063896432,0.05082799,0.122744149,,,,,,
10421,3325107,0.092774433,0.075400991,0.111399373,,,,,,,,,,,,
10422,3325161,0.384726001,0.226792778,0.323226744,0.221939307,0.326991801,0.285917777,0.100537116,0.119521851,0.196795594,,,,,,
10423,3325436,0.337143836,0.17546473,0.258300501,,,,,,,,,,,,
10424,3325575,2.43209561,1.47208894,1.431454196,0.839645085,0.667969979,0.653543883,0.256645169,0.185422065,0.229717373,0.3715356,0.224308361,0.231460788,,,
10425,3325614,0.466303236,0.25581453,0.261303834,0.363459417,0.571853429,0.277404509,0.244960399,0.229987244,0.163455088,0.383031424,0.212475643,0.353379729,0.362532074,0.164582685,0.200361422
10426,3325683,0.040793561,0.089666682,0.146696989,0.066152973,0.052717051,0.116745884,,,,,,,,,
10427,3326847,0.056144343,0.055093881,0.062117412,,,,,,,,,,,,
10428,3327399,0.075488337,0.099530555,0.082297485,0.129709507,0.140802805,0.127590765,,,,0.094208409,0.092760635,0.088733472,0.081185231,0.095705438,0.089071323
10429,3328534,0.146085428,0.158750605,0.10508168,0.155987721,0.180604946,0.062780521,0.087889961,0.099310459,0.041748918,0.188795686,0.084764869,0.152668201,,,
10430,3328591,0.087665242,0.053548616,0.066898055,,,,,,,,,,,,
10431,3328606,0.56394735,0.313964193,0.239985848,0.15787736,0.203458498,0.123556309,0.19368616,0.176503143,0.127456909,0.298436617,0.267559905,0.262391934,,,
10432,3329658,0.066925055,0.265494016,0.250310451,,,,,,,0.089189321,0.137742373,0.090567975,,,
10433,3330185,0.304858382,0.198597733,0.267151141,,,,0.177660938,0.200721902,0.131938345,0.204495626,0.154956051,0.245784661,0.113666622,0.066881692,0.052744819
10434,3331267,0.125183469,0.073282165,0.139834667,,,,0.192140337,0.140821211,0.162302649,,,,,,
10435,3331427,2.72289643,3.499596972,2.404455829,3.658179549,3.974265118,3.423967482,1.638464129,1.413098901,2.658040458,0.428513343,0.492318195,0.525048062,0.707349441,0.798404009,0.447162747
10436,3331508,0.295628345,0.21729484,0.179123551,0.098648918,0.17770554,0.06158098,0.148178087,0.119859854,0.072002688,0.275761938,0.209745895,0.35680264,,,
10437,3332011,0.044763452,0.080639353,0.056055968,,,,,,,,,,,,
10438,3332240,0.066847405,0.049588839,0.081607402,0.08180115,0.180870927,0.151091183,,,,,,,,,
10439,3332575,0.055344564,0.112012886,0.08746838,,,,0.171227175,0.187405331,0.212277584,,,,,,
10440,3332596,0.057704149,0.146931784,0.243457008,,,,0.121279353,0.13162797,0.305311448,,,,,,
10441,3332663,0.143025509,0.183508144,0.111848262,,,,,,,,,,,,
10442,3333515,0.154663604,0.089307572,0.085302179,,,,,,,0.084872256,0.046146566,0.059687954,,,
10443,3334307,0.172992623,0.176480453,0.208272337,,,,,,,,,,,,
10444,3334405,0.09303937,0.071970914,0.117351454,,,,,,,,,,,,
10445,3334535,0.05876013,0.059044189,0.055080341,,,,,,,,,,,,
10446,3335194,0.106488384,0.067495808,0.150804933,,,,,,,,,,,,
10447,3335247,0.063797637,0.045182575,0.049951873,,,,,,,,,,,,
10448,3335273,0.116446131,0.118554157,0.053858908,,,,0.078122703,0.061557885,0.052735419,,,,,,
10449,3335468,0.10640179,0.092305167,0.114493893,0.088279409,0.099020534,0.093752571,,,,,,,,,
10450,3335558,0.048957524,0.045839135,0.059707044,0.089097503,0.070018067,0.068279654,,,,,,,,,
10451,3335731,0.11372447,0.061765522,0.115069174,,,,0.125165139,0.11853504,0.085603082,,,,,,
10452,3335800,0.110012858,0.085751001,0.112651224,,,,,,,,,,,,
10453,3335860,0.324617356,0.304595247,0.316525292,0.629880953,0.593234271,0.312481615,0.088104161,0.101896749,0.165040439,0.280924083,0.254134301,0.334149644,0.660329972,0.448299467,0.294496592
10454,3335977,0.089042763,0.093109626,0.088988506,,,,,,,,,,,,
10455,3336151,0.150668469,0.101036519,0.136409061,0.132072319,0.141334491,0.060968848,,,,,,,,,
10456,3336389,0.080034495,0.05584678,0.058331116,,,,,,,,,,,,
10457,3336939,0.096662836,0.083037699,0.057921933,,,,,,,,,,,,
10458,3337379,0.093074379,0.213164848,0.23993699,0.18607738,0.145068454,0.083203049,,,,0.191326294,0.128474322,0.113788246,,,
10459,3337487,0.782601885,1.917272621,1.182836477,0.174971048,0.214812085,0.263224078,1.710439913,1.542081372,1.712058306,0.249956272,0.116280384,0.113618885,,,
10460,3338025,0.06685192,0.058454327,0.104571746,0.077497248,0.099920506,0.056784517,,,,,,,,,
10461,3338262,0.122384235,0.141704149,0.214405604,0.270773529,0.228724759,0.217322708,,,,,,,,,
10462,3338354,0.044953764,0.085389399,0.078784083,,,,,,,,,,,,
10463,3338539,0.118874735,0.160690972,0.103362411,,,,,,,,,,,,
10464,3339348,0.082647056,0.060389245,0.101729783,0.086739216,0.189129315,0.069171456,0.090906032,0.098898449,0.051115286,,,,,,
10465,3339522,0.109876427,0.086086788,0.136462812,0.085955081,0.126317412,0.055147229,0.086465706,0.085993216,0.073612442,0.169930143,0.045987367,0.132645552,,,
10466,3339637,0.105230766,0.064425327,0.146105928,,,,,,,,,,,,
10467,3339655,0.215138102,0.047127449,0.096282956,0.150206566,0.095174529,0.084549415,,,,,,,,,
10468,3339940,0.092615582,0.24290988,0.38785181,0.149640709,0.308305194,0.409765196,0.351994973,0.415979619,0.400197699,0.09877275,0.060962876,0.12086718,,,
10469,3340534,0.100978954,0.104399101,0.148127005,,,,0.104298539,0.111490367,0.055815753,,,,,,
10470,3340907,0.130858228,0.092575512,0.152319174,0.055621122,0.112289222,0.071966436,,,,,,,,,
10471,3341341,0.059851802,0.05547401,0.054989501,,,,,,,,,,,,
10472,3341850,0.25709921,0.252540085,0.597244471,,,,,,,0.117859516,0.064985018,0.072776045,,,
10473,3342288,0.130436732,0.114501317,0.147699689,,,,,,,,,,,,
10474,3342308,0.06932819,0.108277842,0.107642354,0.122715569,0.149339943,0.075938339,,,,0.079819132,0.080666431,0.07042501,,,
10475,3342967,0.079466052,0.126910374,0.063743301,0.058212165,0.076327728,0.101965892,,,,,,,,,
10476,3343001,0.056935951,0.088901073,0.096359803,0.106979387,0.11285183,0.15240798,0.07308295,0.048064994,0.05231076,0.053191068,0.064434553,0.057387025,,,
10477,3343875,0.408031015,0.270428677,0.33089737,0.326989556,0.303613224,0.202479949,0.125671368,0.111199272,0.129180383,0.070768078,0.052860756,0.067330136,,,
10478,3344104,0.349991544,0.143997231,0.228227886,0.11940991,0.229790795,0.107257303,0.197438905,0.219373866,0.08072637,0.203711942,0.125575351,0.297201969,,,
10479,3344166,0.376184261,0.243486582,0.296335822,,,,0.223822778,0.240955397,0.118806221,0.303449346,0.178991394,0.405281076,,,
10480,3344555,0.283709712,0.218218837,0.192445887,0.081599495,0.077470819,0.126475582,0.163900474,0.174307619,0.136679358,,,,,,
10481,3344591,0.278739854,0.12601654,0.156003901,0.13842936,0.269676654,0.108996334,0.129078529,0.142797718,0.049248618,0.108757242,0.061362329,0.180033017,,,
10482,3344635,0.23249102,0.185429906,0.136365469,0.181612048,0.158716248,0.084928264,,,,,,,,,
10483,3345504,0.395737029,0.217060429,0.314784033,0.555382561,0.784792233,0.459515335,0.193508584,0.152672694,0.106043973,0.339746007,0.185888606,0.272878724,0.503180279,0.208295397,0.234178998
10484,3345816,0.099425839,0.053265658,0.090692802,,,,,,,,,,,,
10485,3346153,0.096386723,0.080599833,0.05177997,,,,,,,,,,,,
10486,3346710,0.119789159,0.147424131,0.192530371,,,,,,,,,,,,
10487,3347045,0.599340111,0.297852776,0.566009112,,,,,,,,,,,,
10488,3347125,0.336697274,0.215366925,0.239157395,0.390205512,0.423516844,0.301892254,0.175363754,0.231747832,0.236045814,0.125649315,0.121302552,0.189797664,0.254783602,0.178743009,0.056027996
10489,3347135,0.195025615,0.25182636,0.23584945,0.253244045,0.217085252,0.131012566,0.158920031,0.222853041,0.15624828,0.206374075,0.13004515,0.212514936,,,
10490,3347169,0.271749933,0.163916133,0.25666004,0.10213952,0.106512104,0.129987558,0.239666405,0.253085611,0.183767698,,,,,,
10491,3347375,0.096800792,0.049840686,0.082719072,,,,,,,,,,,,
10492,3347593,0.046641304,0.055479372,0.076877151,0.05040253,0.073149203,0.051582194,,,,,,,,,
10493,3348013,0.435411362,0.397932066,0.382894204,0.170108782,0.331383775,0.140635982,0.286597937,0.276276095,0.145758296,0.111327479,0.106635532,0.143465983,,,
10494,3348508,0.239405878,0.24438937,0.219231565,,,,0.17696888,0.221972515,0.148992349,0.219099367,0.101751384,0.227193248,,,
10495,3348890,0.059951439,0.116941093,0.162496586,,,,0.136487751,0.143614759,0.061981405,,,,,,
10496,3349160,0.466713475,0.278872617,0.332897515,0.273363032,0.292916094,0.167760418,0.177439854,0.24173966,0.162679566,0.212595115,0.192099131,0.336275103,0.158491116,0.065153951,0.045655489
10497,3349530,0.983533737,0.577755746,0.736291792,0.215506681,0.414386944,0.22848651,0.169698737,0.152272136,0.10449147,0.216769132,0.124000379,0.160530328,,,
10498,3349820,0.180556023,0.131515953,0.201074479,0.129369105,0.162673006,0.169283827,0.120141257,0.114665137,0.095948992,0.041128485,0.040649439,0.049299347,,,
10499,3349901,0.154312726,0.173701065,0.103808974,0.156282478,0.074734576,0.060323824,,,,0.051516866,0.051574221,0.047643662,,,
10500,3351220,0.162611185,0.161018372,0.156657769,,,,,,,,,,,,
10501,3351276,0.075648516,0.081368512,0.079032188,0.097016606,0.166834363,0.069390841,,,,,,,,,
10502,3351345,0.064329755,0.050832612,0.041099167,,,,,,,,,,,,
10503,3351354,0.042606376,0.069443907,0.067966742,0.138889431,0.151698236,0.08327389,0.048969595,0.041468114,0.06872041,,,,,,
10504,3351516,0.464967742,0.375390922,0.424079145,0.54144449,0.630644422,0.433597006,0.063607353,0.080379128,0.168149512,0.18910838,0.243036686,0.234943623,0.454156224,0.287307752,0.262417509
10505,3351795,0.134164384,0.063862766,0.080928286,,,,,,,,,,,,
10506,3352189,0.822357436,0.413881033,0.700787186,0.214515831,0.50978878,0.154817247,0.19590483,0.244209952,0.233885727,0.153904843,0.087407017,0.12903316,,,
10507,3352890,0.095186273,0.13554756,0.210628512,0.231839474,0.26041378,0.185238921,0.048454046,0.065073473,0.075106279,0.142908837,0.14958616,0.103139772,,,
10508,3353476,0.282772456,0.171336015,0.237481536,,,,,,,,,,,,
10509,3353571,0.043321159,0.054194876,0.06852691,,,,,,,,,,,,
10510,3353845,1.756659271,1.449389081,1.574585714,0.483001871,1.10254157,0.594325406,0.773241208,0.951832739,0.743641126,0.866881718,0.337720305,1.289976182,0.080980355,0.085934469,0.064432316
10511,3353926,0.885158106,0.571038726,0.581371514,0.279084997,0.443101817,0.206037138,0.34955623,0.432052936,0.235249511,0.197403691,0.155892455,0.161141221,,,
10512,3354666,0.100150098,0.073178311,0.082268853,0.070363536,0.09761167,0.070969552,0.057392082,0.085954992,0.085741297,,,,,,
10513,3354808,0.186422299,0.208144144,0.18693772,0.063421436,0.12359841,0.106057041,0.082208769,0.127089029,0.055315361,,,,,,
10514,3354832,0.191172174,0.147762227,0.118535496,0.092395482,0.087652288,0.064507159,,,,,,,,,
10515,3355394,0.15549585,0.086926521,0.182675295,0.129905589,0.154732672,0.111252536,,,,,,,,,
10516,3355474,0.617065941,0.477508594,0.586068674,0.219076577,0.398741947,0.205653565,0.475231841,0.357557404,0.236815602,0.594762362,0.301806443,0.797275019,,,
10517,3355680,0.063828441,0.075163009,0.122778049,,,,0.135025566,0.156444263,0.137589891,,,,,,
10518,3356114,0.108675631,0.070136969,0.046182702,,,,,,,,,,,,
10519,3356360,0.09863361,0.051463882,0.07608352,,,,,,,,,,,,
10520,3357303,1.093169492,0.672086821,0.797811084,0.250453122,0.266211158,0.124724238,0.388789737,0.34507102,0.210875016,0.127684499,0.049986148,0.040752288,,,
10521,3357547,0.096477318,0.088382719,0.113757173,0.110692498,0.077141682,0.097939918,0.046883642,0.06035285,0.07110111,0.100837138,0.051106665,0.069893281,0.201282279,0.060180601,0.088496386
10522,3357626,0.702163878,0.370420117,0.605081123,,,,0.140568345,0.128309377,0.054780926,,,,,,
10523,3357934,0.141864031,0.125227095,0.261727331,,,,0.2155547,0.203891568,0.127702804,,,,,,
10524,3358024,0.042318402,0.065664118,0.06847918,,,,,,,,,,,,
10525,3358317,0.185061408,0.170653383,0.181720333,0.11590967,0.119546286,0.100603346,0.089929691,0.079141504,0.103603519,,,,,,
10526,3358513,0.396699124,0.510345268,0.369187753,0.997473356,0.946720581,0.536337126,0.233838084,0.297795887,0.387782052,0.825382048,0.655007667,1.041576047,0.882576332,0.600061311,0.699399745
10527,3358632,0.141289458,0.095553723,0.085515819,0.063175446,0.0971434,0.046865045,0.065735813,0.065540108,0.040567363,0.130487632,0.059557993,0.073310188,,,
10528,3358801,0.040145951,0.052702112,0.045779108,,,,,,,,,,,,
10529,3358890,0.260526677,0.134418033,0.18354787,0.180185097,0.244797092,0.143971712,0.111807337,0.158593125,0.107986,0.112003192,0.076963809,0.137145681,,,
10530,3359628,0.055997853,0.11741098,0.100598935,0.099249999,0.134427728,0.092809153,,,,,,,,,
10531,3359700,0.07742447,0.103052176,0.07352899,0.070012626,0.078902177,0.069202869,,,,,,,,,
10532,3360093,0.370503318,0.319144335,0.300054794,0.21247454,0.191052428,0.177153756,,,,,,,,,
10533,3360103,0.257066093,0.160910402,0.167062463,0.116016352,0.106005016,0.089617463,0.111188864,0.100015044,0.085137359,0.123755859,0.054847937,0.181761101,,,
10534,3360454,0.091879256,0.075626847,0.054635966,0.06057416,0.071946209,0.049845014,,,,0.082073133,0.080634407,0.125072906,,,
10535,3363289,0.732476446,0.73980183,0.563819909,0.412044157,0.355171737,0.178251479,0.410836782,0.46526517,0.23573643,0.282664893,0.178551128,0.194002199,,,
10536,3363465,0.106190991,0.111264022,0.073321899,0.049083877,0.04616111,0.058271188,0.045659867,0.066305243,0.045914997,,,,,,
10537,3364053,0.105928617,0.079742482,0.085341619,,,,,,,,,,,,
10538,3364086,0.486932227,0.88087686,0.51728925,1.055926002,0.521328296,0.155430727,0.438555783,0.472080427,0.437687382,0.154261968,0.22024099,0.054865913,,,
10539,3364579,0.062658606,0.116519262,0.103764905,,,,0.080990123,0.040555422,0.093199795,0.0676577,0.074356097,0.054284667,,,
10540,3367449,0.096145126,0.084901661,0.079296816,0.094694756,0.14625999,0.086608007,0.085418443,0.091677473,0.057636475,0.168245795,0.08091672,0.087144575,0.140522473,0.058831472,0.053796902
10541,3367470,0.05635718,0.068022848,0.073743111,,,,,,,,,,,,
10542,3367581,0.043727803,0.072766322,0.067588575,,,,0.141410937,0.161518494,0.059503648,,,,,,
10543,3367877,0.118481646,0.167544493,0.181488535,0.256091494,0.204508359,0.144088199,,,,,,,,,
10544,3367899,0.12341476,0.212819916,0.157337283,0.093504533,0.154427966,0.16466363,0.089195665,0.097924756,0.05809684,0.202727021,0.058131367,0.250394575,,,
10545,3368314,0.973795586,0.519626495,0.878217217,0.339123002,0.391996154,0.494661015,,,,,,,,,
10546,3368869,0.043837434,0.102930719,0.079703556,0.066943878,0.056272122,0.046719304,,,,,,,,,
10547,3369538,0.407984197,0.394599973,0.46010318,0.2172328,0.115182034,0.190521516,,,,,,,,,
10548,3369687,0.349882094,0.438511889,0.327033471,,,,0.193626339,0.134495745,0.202054115,,,,,,
10549,3369744,0.467563124,0.256160894,0.3544358,0.217112713,0.435030023,0.201414767,0.324276472,0.287359483,0.141732635,0.579975965,0.231968905,0.656449871,,,
10550,3369860,0.225914721,0.147842885,0.222749686,0.127377473,0.239763447,0.103733111,,,,0.14230923,0.117240545,0.156313946,,,
10551,3369884,0.277085329,0.163051689,0.147323343,0.1620381,0.232358312,0.157798187,0.167508872,0.167009384,0.115765803,,,,,,
10552,3369929,0.168358041,0.13822178,0.141074017,,,,0.049323976,0.105201367,0.081400411,,,,,,
10553,3370344,0.159608432,0.143500648,0.142133387,0.118899293,0.188271768,0.165914926,0.081274202,0.103362561,0.102351876,,,,,,
10554,3370504,0.08092554,0.087485333,0.110607347,,,,,,,,,,,,
10555,3370844,0.217844804,0.142243119,0.217534182,,,,,,,,,,,,
10556,3371160,0.775951628,0.831562396,0.842956638,0.461277257,1.1003878,0.818251936,0.179358422,0.219501955,0.369200799,0.124142105,0.111756704,0.10399787,0.190489145,0.199574194,0.173228782
10557,3371599,3.863147713,2.249344954,2.413722672,,,,,,,,,,,,
10558,3371773,0.33769423,0.244094454,0.374556894,0.342327285,0.213305927,0.251690153,0.183168129,0.074320544,0.07421541,,,,,,
10559,3371797,0.157647911,0.210053927,0.152366721,,,,,,,,,,,,
10560,3371958,0.053850398,0.078948917,0.101727015,,,,,,,,,,,,
10561,3372048,0.13838592,0.119914651,0.098750336,0.051883697,0.063686845,0.052929729,,,,0.14221564,0.069253527,0.168295731,,,
10562,3372591,0.047901212,0.065761722,0.100010221,,,,,,,,,,,,
10563,3372661,0.122593647,0.089478844,0.114807156,0.078908695,0.147707719,0.066890165,0.104834219,0.157548155,0.061070126,0.116722277,0.059310655,0.181283507,,,
10564,3373018,0.933148305,1.237255453,1.11113828,1.003335623,1.106688254,0.892837849,0.743500613,0.699377938,0.493193423,1.578769102,1.083504727,1.598057965,,,
10565,3373041,0.234737749,0.11759353,0.161230482,0.100070957,0.099036722,0.095148375,,,,,,,,,
10566,3373401,0.094961572,0.162565545,0.115291234,0.169520392,0.110318242,0.075123257,,,,,,,,,
10567,3373432,0.070565698,0.051755214,0.119310828,0.129592657,0.140762663,0.075481198,,,,,,,,,
10568,3373728,0.065922569,0.045701513,0.053032478,,,,,,,,,,,,
10569,3374211,0.196597445,0.078834727,0.088686383,0.071071688,0.129338106,0.047958528,,,,0.174279387,0.068748281,0.193598424,,,
10570,3374404,0.111922013,0.094713355,0.101120227,,,,,,,,,,,,
10571,3375126,0.140512575,0.097512594,0.123093366,,,,,,,,,,,,
10572,3375181,0.191804921,0.172048035,0.19677257,0.103329216,0.130153091,0.062148607,0.15214848,0.222343741,0.076052158,,,,,,
10573,3375586,0.065047678,0.149951301,0.096184588,,,,,,,,,,,,
10574,3376005,0.067736047,0.078958082,0.059399668,,,,,,,,,,,,
10575,3376079,0.098783886,0.076686966,0.069330256,0.046272328,0.082632741,0.041114217,,,,,,,,,
10576,3376553,0.088975346,0.076323852,0.113466499,,,,,,,0.062055344,0.0843737,0.077154125,,,
10577,3376637,0.27400691,0.187567488,0.236930833,0.132712628,0.269702879,0.093889047,0.174205044,0.157731499,0.097034391,0.402071774,0.220864841,0.409219649,,,
10578,3376725,0.162026414,0.120664875,0.18619142,,,,0.244297373,0.197872519,0.216546804,0.129115342,0.098132775,0.167331561,,,
10579,3376821,0.044382458,0.050110148,0.045414454,,,,,,,,,,,,
10580,3376998,0.06735272,0.08797522,0.131432263,,,,,,,,,,,,
10581,3378305,0.186657432,0.248349123,0.203537216,0.113933702,0.223517312,0.104847421,,,,0.111728158,0.122815034,0.143035478,0.143557055,0.095375213,0.05064698
10582,3378805,0.042539578,0.045322337,0.082345809,0.054216736,0.08833996,0.067066858,,,,,,,,,
10583,3378887,0.603484314,0.271634033,0.425039483,0.176393219,0.266933784,0.123570525,0.250966775,0.201554204,0.112329579,0.358124971,0.214930377,0.345900535,,,
10584,3378958,0.187377168,0.127866228,0.153239237,0.130169827,0.194030007,0.090427906,0.047820648,0.059615465,0.041029181,0.12498083,0.057097726,0.067738786,,,
10585,3379071,0.293309922,0.185082674,0.214920727,,,,,,,,,,,,
10586,3379103,0.151724331,0.069219928,0.123816629,0.107037112,0.181597695,0.139162992,,,,,,,,,
10587,3379296,0.679390426,0.396626359,0.519993703,0.470942818,0.530770592,0.233670321,0.226386694,0.282651821,0.114944835,0.132803482,0.072370456,0.12449546,,,
10588,3379464,0.388801166,0.250076517,0.436950404,0.094867847,0.174323874,0.090993486,,,,,,,,,
