	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	width	start	end	strand	threshold_OE
1983	gene-b2272	142.996739856769	0.446007789357784	0.340262716696783	1.31077478510592	0.189933863803615	0.415277002650292	yfbM	504	2386934	2387437	+	FALSE
1984	gene-b0973	74.7331692465677	0.465678308838875	0.355615605858436	1.30949908037571	0.190365349058915	0.415333865796717	hyaB	1794	1033254	1035047	+	FALSE
1985	gene-b2930	199.069542313781	-0.401549679618914	0.306576806056789	-1.30978492725419	0.190268603557076	0.415333865796717	yggF	966	3075217	3076182	-	FALSE
1986	gene-b3898	142.404200416624	-0.407750118358469	0.311359355210441	-1.30958043024877	0.190337812329314	0.415333865796717	frvX	1071	4091096	4092166	-	FALSE
1987	gene-b2022	1396.86976352156	-0.347856991682659	0.265810465770785	-1.30866552102815	0.190647675878758	0.415660470566002	hisB	1068	2093468	2094535	+	FALSE
1988	gene-b4111	1467.37107875935	-0.346260375277376	0.26462576881808	-1.30849076725939	0.190706904104595	0.415660470566002	proP	1503	4331743	4333245	+	FALSE
1989	gene-b1214	9672.7787740999	0.326702463010437	0.24974408227894	1.30814896605055	0.190822787853207	0.415703941562567	ychA	810	1267320	1268129	+	FALSE
1990	gene-b1648	44.4937258468837	-0.518746788236804	0.396675069837072	-1.30773730864879	0.190962424334205	0.415722742759779	ydhL	240	1725681	1725920	-	FALSE
1991	gene-b3584	56.1773345503957	-0.49825120727208	0.381137185283504	-1.30727524500518	0.191119248460069	0.415722742759779	yiaT	741	3751128	3751868	-	FALSE
1992	gene-b4355	745.374391050683	-0.353123464290035	0.270096026826019	-1.3073996994317	0.191076999378671	0.415722742759779	tsr	1656	4592898	4594553	+	FALSE
1993	gene-b1562	1196.58055071665	0.348815341944311	0.266984974631054	1.30649802456613	0.191383250371281	0.416088120350607	hokD	156	1645119	1645274	-	FALSE
1994	gene-b2229	23.9386461977769	0.588727130791652	0.451066831540141	1.30518825510064	0.191828752473198	0.416847534837695	yfaT	624	2334336	2334959	-	FALSE
1995	gene-b4601	57.3100545774108	0.492798107683666	0.377997319727695	1.30370794173533	0.192333180601471	0.417315809487318	ydgU	84	1671777	1671860	+	FALSE
1996	gene-b2594	3343.01232089391	0.350278133699738	0.268566189452313	1.30425253608453	0.19214749264186	0.417315809487318	rluD	981	2735031	2736011	-	FALSE
1997	gene-b3755	1005.76833351997	-0.347062643410654	0.266173364843059	-1.30389696811057	0.192268714161071	0.417315809487318	yieP	693	3941876	3942568	-	FALSE
1998	gene-b0502	340.093162694874	0.391943516682919	0.30097481633877	1.30224688381156	0.192832002790653	0.417486117567139	ylbG	372	529645	530016	-	FALSE
1999	gene-b0809	7876.12899011295	-0.329167155052309	0.252723274781196	-1.3024805702494	0.192752155717656	0.417486117567139	glnQ	723	845741	846463	-	FALSE
2000	gene-b1379	3125.26878023502	0.347411460948284	0.266676297712739	1.30274592803337	0.19266151649373	0.417486117567139	hslJ	423	1441321	1441743	-	FALSE
2001	gene-b1491	846.818490448052	0.345293887351138	0.265361242070264	1.30122200460499	0.193182475357054	0.417486117567139	yddW	1320	1567504	1568823	-	FALSE
2002	gene-b1575	17.8805678598535	-0.629369905529015	0.48354682477855	-1.30156972040349	0.193063516400521	0.417486117567139	dicB	189	1649609	1649797	+	FALSE
2003	gene-b1888	1913.34354388906	-0.371494661272649	0.285416868187568	-1.30158621538974	0.193057874547761	0.417486117567139	cheA	1965	1973360	1975324	-	FALSE
2004	gene-b3408	1736.21530924007	-0.425512284883961	0.326969449636471	-1.30138239323904	0.193127597234406	0.417486117567139	feoA	228	3540163	3540390	+	FALSE
2005	gene-b4317	2112.09810020156	-0.40486025253792	0.310907922737685	-1.3021869914827	0.19285247099352	0.417486117567139	fimD	2637	4546337	4548973	+	FALSE
2006	gene-b1994	92.2512583740184	0.471536946312922	0.362496826570363	1.30080296364027	0.193325907290811	0.417587814701439	insH-6	1017	2066305	2067321	-	FALSE
2007	gene-b2148	22296.1668700083	0.43460279286955	0.334312583222973	1.29998933536907	0.193604624362132	0.417981483488349	mglC	1011	2236743	2237753	-	FALSE
2008	gene-b0494	1256.86714971454	-0.359245464985869	0.27665940896613	-1.29851164769115	0.194111576479096	0.418867261396376	tesA	627	519139	519765	-	FALSE
2009	gene-b1347	15.9668617553017	0.634517635743203	0.490023738959477	1.29487121805679	0.195364658826165	0.421361407015318	rcbA	210	1413531	1413740	-	FALSE
2010	gene-b0775	203.306654578663	0.405625632714387	0.313598089711738	1.29345696297844	0.195853059724738	0.421784944228276	bioB	1041	809344	810384	+	FALSE
2011	gene-b2514	13113.8583379454	0.34147867688096	0.263913965665545	1.29390150316528	0.195699445237563	0.421784944228276	hisS	1275	2639301	2640575	-	FALSE
2012	gene-b3519	397.43090380031	-0.359360062516864	0.277779910904443	-1.29368629051251	0.195773802693308	0.421784944228276	treF	1650	3669592	3671241	+	FALSE
2013	gene-b4387	356.36610338199	0.378258106987652	0.292590692084596	1.29278926917568	0.196083952783103	0.422072413019962	ytjB	645	4625386	4626030	-	FALSE
2014	gene-b0740	20504.4533627231	0.32668944613374	0.252927569188514	1.29163241153142	0.196484474078732	0.422724541302455	tolB	1293	777740	779032	+	FALSE
2015	gene-b0424	1058.98589818612	0.361052717599531	0.279953366052718	1.28968878885186	0.197158733699671	0.422816367407321	yajL	591	443051	443641	-	FALSE
2016	gene-b0772	10989.6944524011	0.334603886922635	0.2594730949762	1.28955137700626	0.197206467094649	0.422816367407321	ybhC	1284	805998	807281	-	FALSE
2017	gene-b0788	94.5644933508439	-0.487978730848193	0.378184840061812	-1.29031806449046	0.196940247333371	0.422816367407321	ybhN	957	821542	822498	-	FALSE
2018	gene-b1375	183.631046669237	-0.400073403974596	0.310015849897339	-1.29049338640937	0.196879406631679	0.422816367407321	ynaE	234	1433991	1434224	-	FALSE
2019	gene-b1550	744.875105044287	-0.457251449833419	0.354705160558381	-1.28910289637063	0.197362316770279	0.422816367407321	gnsB	174	1637609	1637782	-	FALSE
2020	gene-b1688	1513.37228876558	0.339851759338963	0.263659651316148	1.28897902141065	0.197405379936536	0.422816367407321	ydiK	1113	1769074	1770186	+	FALSE
2021	gene-b2972	94.3680604227448	0.438754604483098	0.340353133830414	1.28911580611952	0.197357829296363	0.422816367407321	pppA	810	3113543	3114352	-	FALSE
2022	gene-b3313	190607.041227285	0.333569071438677	0.258478423735366	1.29051031269128	0.19687353355465	0.422816367407321	rplP	411	3448759	3449169	-	FALSE
2023	gene-b4117	865.621179675364	0.368419563099189	0.285587753577514	1.29003978106223	0.197036846290314	0.422816367407321	adiA	2268	4339495	4341762	-	FALSE
2024	gene-b0239	4465.1301274399	0.341165293273998	0.264873694680172	1.28803010690037	0.19773548315103	0.423177302560696	frsA	1245	256527	257771	+	FALSE
2025	gene-b0845	469.229282153997	0.370441383368247	0.287872756465452	1.28682334485759	0.198155868149323	0.423177302560696	ybjJ	1209	886131	887339	-	FALSE
2026	gene-b1151	70.8462243954864	0.481582868053871	0.374166305057882	1.28708240572163	0.19806556721313	0.423177302560696	beeE	474	1205731	1206204	+	FALSE
2027	gene-b3131	1748.68616928573	-0.343950722074511	0.267135139022961	-1.28755327109904	0.197901514585727	0.423177302560696	agaR	810	3277856	3278665	-	FALSE
2028	gene-b3232	703.020192207358	-0.352539395729821	0.273781777610078	-1.28766566864764	0.197862369233362	0.423177302560696	zapE	1128	3378870	3379997	-	FALSE
2029	gene-b3971	189.963297407866	-0.400508634332217	0.311241022174386	-1.2868118461191	0.198159876966456	0.423177302560696	rrfB	120	4172878	4172997	+	FALSE
2030	gene-b0445	2644.0994481475	-0.360604402541013	0.280506569957501	-1.28554708217938	0.198601175087631	0.423498782929001	ybaE	1701	465612	467312	-	FALSE
2031	gene-b3476	44.676480159318	-0.517653417185061	0.402673892444659	-1.28554005337261	0.19860362956652	0.423498782929001	nikA	1575	3613667	3615241	+	FALSE
2032	gene-b3548	145.758761588305	-0.443808357643303	0.34510535900592	-1.2860083045992	0.198440163406836	0.423498782929001	yhjY	699	3712236	3712934	-	FALSE
2033	gene-b3199	2653.80085590806	0.326154595433935	0.253766437116917	1.28525505239949	0.198703171381784	0.423502627445781	lptC	576	3342836	3343411	+	FALSE
2034	gene-b0969	486.087957578301	0.3492774651113	0.272300731539794	1.28269014606102	0.199600653547483	0.425206308663345	tusE	330	1030339	1030668	-	FALSE
2035	gene-b0146	10200.0827962903	-0.325922527150838	0.254500737314619	-1.28063490341848	0.200321934362227	0.426533140831218	sfsA	705	160782	161486	-	FALSE
2036	gene-b2375	30.133961623493	0.583107261094918	0.455573292602693	1.27994171423795	0.200565635476515	0.426842288074529	yfdX	636	2493767	2494402	-	FALSE
2037	gene-b4105	59.4293522967768	-0.490299367658774	0.383263570032098	-1.27927464542928	0.20080035782369	0.427132032621526	phnD	1017	4324577	4325593	-	FALSE
2038	gene-b2535	6500.62006959677	-0.342802314449599	0.268047216402998	-1.27888779838777	0.200936569979378	0.427212049911995	csiE	1281	2665435	2666715	+	FALSE
2039	gene-b1191	1598.79426065383	-0.330914138001839	0.259124042809739	-1.27704914763472	0.201584896411493	0.427750908986777	cvrA	1737	1240335	1242071	-	FALSE
2040	gene-b3002	3509.03617054847	0.354660072845981	0.27771019157716	1.27708699069274	0.201571537218302	0.427750908986777	yqhA	495	3148977	3149471	-	FALSE
2041	gene-b3464	5700.96354786494	-0.32272529410495	0.252572318855336	-1.27775401345464	0.201336173686989	0.427750908986777	ftsY	1494	3602750	3604243	-	FALSE
2042	gene-b4098	17.6569618813521	-0.605952845672682	0.474432317664874	-1.27721662945548	0.201525777595266	0.427750908986777	phnJ	846	4320002	4320847	-	FALSE
2043	gene-b0485	226.407098349341	-0.388233659230386	0.304703949521816	-1.27413399084474	0.202615933883125	0.429728263101117	glsA	933	511641	512573	+	FALSE
2044	gene-b4127	158.504756606001	-0.424400162474352	0.333378443004617	-1.27302820977082	0.203008031757434	0.430349218006342	yjdJ	273	4353326	4353598	+	FALSE
2045	gene-b2376	76.8501687569527	0.450157395176412	0.353794343364637	1.27237024451931	0.203241601126744	0.430633671238231	ypdI	276	2494698	2494973	+	FALSE
2046	gene-b0715	210.832136123542	-0.397331553639865	0.312504932534636	-1.27144090308344	0.203571838918844	0.430918933002715	abrB	1047	746723	747769	-	FALSE
2047	gene-b2067	1947.26576863883	-0.323199645371831	0.254201355642342	-1.27143163558329	0.203575134054133	0.430918933002715	dgcE	3318	2143266	2146583	+	FALSE
2048	gene-b0190	408.331305017256	0.381851325195006	0.300965076906777	1.26875625942901	0.204528010054676	0.432520971620392	yaeQ	546	214291	214836	+	FALSE
2049	gene-b4041	23078.7107494357	-0.358552596308343	0.282603885549568	-1.26874616607299	0.204531611089357	0.432520971620392	plsB	2424	4255284	4257707	-	FALSE
2050	gene-b1910	604.922672781457	-0.391781260515869	0.308931266408794	-1.26818261249557	0.204732744839558	0.432735113848685	cysT	74	1991914	1991987	-	FALSE
2051	gene-b1034	2157.74275429794	0.360104542585816	0.284042267927661	1.26778505612244	0.204874720252248	0.432824067700142	ycdX	738	1098879	1099616	+	FALSE
2052	gene-b1697	93.2709369108022	-0.426939895301387	0.336948428179804	-1.26707786591472	0.205127449075864	0.433146801581735	ydiQ	765	1779617	1780381	+	FALSE
2053	gene-b2351	10262.0623749848	0.353474266082332	0.279216138305719	1.26595213381007	0.205530219776713	0.433785894930589	yfdH	921	2468214	2469134	+	FALSE
2054	gene-b1193	849.474605147104	0.330375370590811	0.261183410773488	1.26491713088673	0.205901035708961	0.434356956050112	emtA	612	1243180	1243791	+	FALSE
2055	gene-b1196	74.5782252165532	-0.46523525954838	0.367885608507744	-1.26461935120407	0.206007812777662	0.434370731272803	ycgY	441	1245160	1245600	+	FALSE
2056	gene-b0998	384.691656104772	-0.385227568302336	0.305146896129842	-1.2624331860758	0.206792954041294	0.435602270228939	torD	600	1061799	1062398	+	FALSE
2057	gene-b4478	366.735997378259	-0.384124147332181	0.304254071491128	-1.26251111595521	0.206764928952931	0.435602270228939	dgoD	1149	3871850	3872998	-	FALSE
2058	gene-b2144	1406.44604141134	0.328069708850319	0.260105520270929	1.26129467959234	0.207202697382686	0.436253298230894	sanA	720	2232878	2233597	+	FALSE
2059	gene-b4553	31.3631389616422	-0.573001428140694	0.454694303316486	-1.26019047074329	0.207600659628369	0.43687890149088	ysaB	300	3725413	3725712	-	FALSE
2060	gene-b1332	1542.44884699197	-0.34549771961286	0.274242713992758	-1.25982460785443	0.207732640604728	0.436944432883633	ynaJ	258	1397365	1397622	+	FALSE
2061	gene-b2455	58.8478494103937	-0.486981532409619	0.386854105169774	-1.25882477632208	0.208093629114464	0.437491360966993	eutE	1404	2570348	2571751	-	FALSE
2062	gene-b2745	3846.60429130149	0.39439362900729	0.313480553184078	1.2581119466626	0.208351273384807	0.437820595332866	truD	1050	2870255	2871304	-	FALSE
2063	gene-b4467	333.706548107322	-0.379428963728588	0.301755841796614	-1.25740387151917	0.208607428044997	0.437945097384238	glcF	1224	3124236	3125459	-	FALSE
2064	gene-b3006	6933.73226982301	0.321326357856701	0.255550395099234	1.25738939958173	0.208612665820694	0.437945097384238	exbB	735	3151250	3151984	-	FALSE
2065	gene-b2626	97.0051098563353	0.464740555020128	0.369741066985535	1.25693518117724	0.208777107880758	0.438078067044708	yfjJ	627	2760547	2761173	+	FALSE
2066	gene-b2415	5971.87430297116	0.381433183763667	0.303686776694716	1.25600853588402	0.209112875313316	0.438570226879283	ptsH	258	2533764	2534021	+	FALSE
2067	gene-b0803	84.0191549013621	-0.457196793997349	0.364591034203007	-1.25399900465676	0.209842367214476	0.439859670849413	ybiI	267	838190	838456	-	FALSE
2068	gene-b2192	128.531743464968	0.456164961207353	0.363838715276376	1.25375596948457	0.209930717589796	0.439859670849413	insH-8	1017	2289065	2290081	-	FALSE
2069	gene-b4437	146.703400930339	-0.455783750292695	0.363878816594531	-1.25257016761317	0.21036217739378	0.440337833162922	sibB	136	2153646	2153781	+	FALSE
2070	gene-b4101	29.4454672913803	0.540065723290401	0.431091011265242	1.25278817970554	0.210282804523698	0.440337833162922	phnG	453	4322485	4322937	-	FALSE
2071	gene-b2309	4473.16017621677	-0.321910007267508	0.25710527257268	-1.25205525365688	0.21054973103717	0.44051761689235	hisJ	783	2426006	2426788	-	FALSE
2072	gene-b2843	434.22853764869	0.358775229294953	0.286686395031953	1.25145537253334	0.210768385892176	0.440762266443436	kduI	837	2983288	2984124	-	FALSE
2073	gene-b3400	1469.90690948336	0.378834473547537	0.302784014108466	1.25117065596411	0.210872221682378	0.440766684297996	hslR	402	3529348	3529749	+	FALSE
2074	gene-b3463	5103.92467422992	-0.319654767902004	0.255632908942171	-1.25044451132978	0.211137213267157	0.441107784516196	ftsE	669	3602079	3602747	-	FALSE
2075	gene-b4086	2710.1010553222	-0.44121602023761	0.353287243993355	-1.24888749237125	0.211706226957436	0.442083412726059	alsC	981	4309730	4310710	-	FALSE
2076	gene-b2958	3855.08696370487	0.332244119988545	0.266749351350308	1.2455292517365	0.212937269939496	0.444439879888167	yggN	720	3100904	3101623	-	FALSE
2077	gene-b2903	46817.7060650395	-0.356756490421476	0.28668997188749	-1.24439821899834	0.213353038078778	0.445093266247156	gcvP	2874	3046168	3049041	-	FALSE
2078	gene-b0340	132.534986287548	0.40794182629614	0.328240037977891	1.24281555903188	0.213935807666986	0.44531873900662	cynS	471	359489	359959	+	FALSE
2079	gene-b0533	26.0869371653479	0.577094194328568	0.464199056424592	1.24320415205824	0.213792613074548	0.44531873900662	sfmH	984	562336	563319	+	FALSE
2080	gene-b2037	8558.37430977669	0.371917719590989	0.299221720593755	1.24295027397403	0.21388615804971	0.44531873900662	rfbX	1248	2108337	2109584	-	FALSE
2081	gene-b3505	630.546032461869	0.419678381467828	0.337642755751098	1.24296575098802	0.213880454479725	0.44531873900662	insH-11	1017	3652182	3653198	-	FALSE
2082	gene-b4166	948.039374608639	0.327669770689489	0.263673715284537	1.24270927170686	0.213974986063186	0.44531873900662	queG	1140	4394169	4395308	-	FALSE
2083	gene-b0942	85.1872128227632	-0.423569787292232	0.341144300108615	-1.24161472771896	0.214378745224081	0.445765450421678	ycbU	543	1002889	1003431	+	FALSE
2084	gene-b2564	4461.87336969165	-0.313899666743688	0.252824854200696	-1.24156965396492	0.214395383955406	0.445765450421678	pdxJ	732	2700998	2701729	-	FALSE
2085	gene-b0925	3348.64135824454	-0.312353730324591	0.251857989815875	-1.24019782160948	0.214902233941928	0.446604978259172	ldtD	1848	981047	982894	+	FALSE
2086	gene-b1248	2910.01450869824	-0.37383344739437	0.301567642299685	-1.23963381662437	0.215110866816327	0.446824250199014	yciU	330	1306821	1307150	-	FALSE
2087	gene-b3047	54.2896631165675	0.477072962964924	0.385055011893857	1.23897351866292	0.215355305148427	0.447117650794506	yqiH	750	3189881	3190630	+	FALSE
2088	gene-b0589	229.76480884953	0.377164320673276	0.304601145816939	1.23822357812123	0.215633171265235	0.447480139412004	fepG	993	620196	621188	-	FALSE
2089	gene-b2430	541.827259261469	-0.400632869375923	0.323732934378013	-1.23754127810832	0.215886199648058	0.447790762601741	yfeW	1305	2548102	2549406	+	FALSE
2090	gene-b1715	510.704018092096	0.365872926176588	0.295887334304397	1.23652783934372	0.216262424119827	0.448142077336781	pheM	45	1799226	1799270	-	FALSE
2091	gene-b4719	95.2912646895196	-0.417022303480235	0.337178117491348	-1.23680120935172	0.216160893005732	0.448142077336781	sdsN	137	1996921	1997057	+	FALSE
2092	gene-b0155	2124.61578682302	-0.346650220585481	0.280599698516242	-1.23539056677003	0.216685181859525	0.448755080262427	clcA	1422	175107	176528	+	FALSE
2093	gene-b1991	1841.09841291039	-0.33107622266934	0.268039929768399	-1.23517500901977	0.216765378026601	0.448755080262427	cobT	1080	2063388	2064467	-	FALSE
2094	gene-b0299	43.0036987375444	-0.49591050640334	0.402182152711922	-1.23304951017693	0.217557292988368	0.449900427984054	insF-1	867	315587	316453	+	FALSE
2095	gene-b0847	1380.74017761705	0.317943319698209	0.258162569396524	1.23156242379144	0.21811258478517	0.449900427984054	ybjL	1686	888134	889819	-	FALSE
2096	gene-b0886	2530.10362361757	0.312361590197262	0.253758234503058	1.23094169065673	0.218344673362174	0.449900427984054	cydC	1722	927474	929195	-	FALSE
2097	gene-b1693	352.853265021316	-0.371801240704126	0.301773506035535	-1.23205395194748	0.217928931038979	0.449900427984054	aroD	759	1774686	1775444	+	FALSE
2098	gene-b3228	6986.04292788819	0.3240537343509	0.262768336103278	1.23322976868695	0.217490051936613	0.449900427984054	sspB	498	3376279	3376776	-	FALSE
2099	gene-b3346	4856.9844516945	-0.311880038409426	0.253399519299122	-1.23078385970129	0.218403713742388	0.449900427984054	yheO	723	3475718	3476440	-	FALSE
2100	gene-b3487	1365.88993692985	-0.344595773086098	0.280015430277203	-1.23063137179606	0.218460766323205	0.449900427984054	yhiI	1068	3629535	3630602	-	FALSE
2101	gene-b3833	7838.14025053757	0.354588184359738	0.28779704090727	1.23207724180176	0.21792023181645	0.449900427984054	ubiE	756	4020096	4020851	+	FALSE
2102	gene-b3930	1420.69387925962	-0.321622632369439	0.261316331323441	-1.23077892124298	0.218405561273902	0.449900427984054	menA	927	4120664	4121590	-	FALSE
2103	gene-b3977	703.025455667349	0.324401830206035	0.263436757547504	1.23142204309715	0.218165056804604	0.449900427984054	tyrU	85	4176713	4176797	+	FALSE
2104	gene-b4565	321.280938311264	-0.404274735787601	0.328322252986696	-1.23133516570984	0.218197534702627	0.449900427984054	sgcB	279	4531496	4531774	-	FALSE
2105	gene-b0158	937.180824442569	0.338524572595903	0.275503411376825	1.22874911386444	0.219165885644763	0.45113813895428	btuF	801	177662	178462	-	FALSE
2106	gene-b0178	15647.0309909014	-0.326575826828348	0.265946066137706	-1.22797765566214	0.219455355988046	0.451430894376481	skp	486	200482	200967	+	FALSE
2107	gene-b4679	97.3621621829119	-0.518277095219614	0.42211339273738	-1.22781485765855	0.21951647691005	0.451430894376481	yohP	84	2228982	2229065	+	FALSE
2108	gene-b0358	28.3620861902094	-0.538113267553347	0.438614665920225	-1.22684741155285	0.219879947188521	0.451749554844884	yaiO	774	380069	380842	-	FALSE
2109	gene-b2302	105.816128761544	-0.405812303777768	0.330737161295022	-1.22699336896037	0.21982508322803	0.451749554844884	yfcG	648	2420621	2421268	+	FALSE
2110	gene-b1167	348.486730756817	-0.36065788750657	0.294230646279098	-1.22576588152025	0.220286789915534	0.452370929243607	ymgC	249	1216748	1216996	+	FALSE
2111	gene-b1963	76.2346907225218	0.432453049354224	0.353449385083506	1.2235218608516	0.221132652506022	0.453463219739041	yedR	366	2033119	2033484	-	FALSE
2112	gene-b2563	4623.83001273188	-0.334309772005782	0.273149157726563	-1.22390921790959	0.220986475875595	0.453463219739041	acpS	381	2700618	2700998	-	FALSE
2113	gene-b3390	4832.4692044502	0.311564599243071	0.254632008954214	1.22358771987341	0.221107794449424	0.453463219739041	aroK	522	3518543	3519064	-	FALSE
2114	gene-b0530	20.429962696687	0.569670363846353	0.465784443605366	1.22303432771792	0.221316730999006	0.4536260148622	sfmA	543	558212	558754	+	FALSE
2115	gene-b1234	1160.25895005705	-0.329174675004092	0.269452489253457	-1.22164273158545	0.221842761717265	0.454489213485064	rssA	906	1289245	1290150	+	FALSE
2116	gene-b2822	4986.40606259802	-0.307786490687922	0.25200745944352	-1.22133881023829	0.221957764662529	0.454509921683714	recC	3369	2959060	2962428	-	FALSE
2117	gene-b4455	61.6614338609007	0.485907220253947	0.397945744342319	1.22103886562979	0.222071304683169	0.454527616056764	hokA	153	3720448	3720600	-	FALSE
2118	gene-b3733	223288.659986614	-0.319581393782222	0.261892079499261	-1.22027895762737	0.222359143870361	0.454687196975118	atpG	864	3918643	3919506	-	FALSE
2119	gene-b3895	435.745794383919	-0.366747206166722	0.300504076480834	-1.2204400368263	0.222298107729643	0.454687196975118	fdhD	834	4087257	4088090	+	FALSE
2120	gene-b0660	7204.2538232429	0.33725410859032	0.276843865926159	1.21821051538225	0.223143984701794	0.455861803730727	ybeZ	1041	692338	693378	-	FALSE
2121	gene-b3726	14593.6713261541	0.374095167146167	0.307027064414583	1.21844361785976	0.223055438328893	0.455861803730727	pstA	891	3908549	3909439	-	FALSE
2122	gene-b3332	196.944231399814	0.366791004869355	0.301636428748503	1.2160036716758	0.223983523333542	0.457361266071742	gspK	984	3462924	3463907	+	FALSE
2123	gene-b4608	403.085599665331	-0.392149553218279	0.322636337552557	-1.21545377124298	0.224193070263136	0.457573515520569	ohsC	77	2700520	2700596	+	FALSE
2124	gene-b1908	1198.73577157478	0.358498100233549	0.295497966486514	1.21319988931264	0.225053406454793	0.459113187461685	yecA	666	1990954	1991619	-	FALSE
2125	gene-b0913	804.417873315302	0.330857583910982	0.272789685450154	1.21286691380946	0.225180707225033	0.459156707955796	ycaI	2265	964320	966584	+	FALSE
2126	gene-b1615	81.9823971004158	-0.47899512585145	0.395075984823753	-1.2124126604788	0.225354456978263	0.459294855167833	uidC	1266	1691586	1692851	-	FALSE
2127	gene-b1462	249.790613770822	-0.364739107622388	0.301193028787117	-1.21098124047282	0.225902594484441	0.460186890684369	yddH	570	1533282	1533851	-	FALSE
2128	gene-b2432	822.140446147106	0.329430253536854	0.272095562990642	1.21071527192887	0.226004547282792	0.460186890684369	yfeY	576	2550641	2551216	-	FALSE
2129	gene-b2071	17.7870150897291	0.582780694840208	0.48232690631754	1.20826909551783	0.226943771775892	0.461882274826182	yegJ	462	2151185	2151646	+	FALSE
2130	gene-b1917	790.667004167986	-0.318476835625744	0.263853495253449	-1.20702147727786	0.22742387287885	0.462642085062938	tcyN	753	1997062	1997814	-	FALSE
2131	gene-b2459	143.861042528239	-0.411033699768041	0.340616817074012	-1.20673342936773	0.227534820574088	0.462650576042949	eutT	804	2573502	2574305	-	FALSE
2132	gene-b2736	861.995258028422	-0.335547790393038	0.278669211800026	-1.20410786762417	0.228547889412816	0.464187010675621	ygbJ	909	2861430	2862338	+	FALSE
2133	gene-b3090	238.95388684694	0.364142989875885	0.302528439731489	1.20366531556201	0.22871896325697	0.464187010675621	ygjV	552	3241193	3241744	-	FALSE
2134	gene-b3159	83.0862009300654	-0.422290908363348	0.350822888095053	-1.20371538657686	0.228699603128618	0.464187010675621	yhbV	879	3302489	3303367	+	FALSE
2135	gene-b3722	149.130695630027	0.379741647445574	0.315445937537856	1.20382481514761	0.228657296260733	0.464187010675621	bglF	1878	3903720	3905597	-	FALSE
2136	gene-b1707	334.51480121058	-0.370355599975361	0.307906193341717	-1.20281958591309	0.229046143822832	0.464633399430866	ydiV	714	1791307	1792020	-	FALSE
2137	gene-b1502	17.2222105039354	0.572784073982413	0.476372090937337	1.20238797544871	0.229213245789145	0.464754793637981	ydeQ	915	1586820	1587734	-	FALSE
2138	gene-b1324	17139.3114287983	-0.328252101937946	0.273145879955842	-1.20174648796099	0.229461763849247	0.465030389263775	tpx	507	1388305	1388811	-	FALSE
2139	gene-b3761	4523.62805320286	-0.387744054119153	0.322721157412109	-1.20148321612522	0.229563813209142	0.465030389263775	trpT	76	3948198	3948273	+	FALSE
2140	gene-b1832	1481.05490863506	-0.325318954117044	0.270852085045196	-1.20109451645078	0.229714539896659	0.465118271669263	msrC	498	1915631	1916128	-	FALSE
2141	gene-b3012	540.576290432883	0.376852560717061	0.3138981145744	1.20055694258635	0.229923111751435	0.465134411654102	dkgA	828	3156623	3157450	+	FALSE
2142	gene-b3940	2627.40074631144	-0.308440754759904	0.256922494160995	-1.20052063081182	0.229937205114952	0.465134411654102	metL	2433	4131076	4133508	+	FALSE
2143	gene-b4313	189.231386099472	0.366598505251791	0.305611743328288	1.19955634315397	0.230311690257591	0.465674546843744	fimE	597	4543278	4543874	+	FALSE
2144	gene-b0882	54045.0599470898	-0.301911643599785	0.251911076992344	-1.19848498606896	0.230728264549984	0.466299239876436	clpA	2277	923264	925540	+	FALSE
2145	gene-b0172	27868.80482799	0.319709192333976	0.267348589975314	1.19585142515058	0.231754543722861	0.466849111088404	frr	558	192872	193429	+	FALSE
2146	gene-b1466	120.757146427594	-0.405663899333912	0.338920656541447	-1.19692881358591	0.23133430233227	0.466849111088404	narW	696	1536614	1537309	-	FALSE
2147	gene-b1587	98.680686612721	0.406933046009601	0.340209040160284	1.19612649275246	0.231647200569221	0.466849111088404	ynfE	2427	1658069	1660495	+	FALSE
2148	gene-b2926	49020.1437926411	0.343371936713648	0.287074331446075	1.19610811243202	0.231654372256112	0.466849111088404	pgk	1164	3071459	3072622	-	FALSE
2149	gene-b3201	3945.85393782126	0.332140972396211	0.277600136957221	1.19647265320836	0.23151216412107	0.466849111088404	lptB	726	3343944	3344669	+	FALSE
2150	gene-b3738	32610.3707701708	0.301072129469596	0.251629913702082	1.19648783024284	0.231506244872215	0.466849111088404	atpB	816	3922477	3923292	-	FALSE
2151	gene-b3901	24.432063240714	-0.5413825322616	0.452106215087779	-1.19746757331458	0.231124359221169	0.466849111088404	rhaM	315	4094365	4094679	-	FALSE
2152	gene-b0409	6326.77915046001	0.307300860296644	0.257073627966026	1.19538072702368	0.231938312205645	0.466967529716818	secF	972	429505	430476	+	FALSE
2153	gene-b1590	1427.2195973635	-0.400043032529249	0.334799615252457	-1.19487303540536	0.232136639513046	0.466967529716818	ynfH	855	1663609	1664463	+	FALSE
2154	gene-b3249	2112.33635362133	0.303735550913934	0.254188934414806	1.1949204304003	0.232118119791803	0.466967529716818	mreD	489	3398387	3398875	-	FALSE
2155	gene-b0094	13370.9659147921	-0.30375212902504	0.254313478200426	-1.1944004351419	0.232321366706896	0.467003375106409	ftsA	1263	103982	105244	+	FALSE
2156	gene-b4082	61.3389660828423	-0.478337900217348	0.400525417005755	-1.19427601821952	0.232370015400281	0.467003375106409	mdtN	1032	4304319	4305350	-	FALSE
